Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
99769,-11.50,-11.50,-11.50,-11.50,14.73,15.15,15.01,15.15,12.46,68
99779,-11.50,-11.50,-11.50,-11.50,14.73,15.15,15.15,15.01,12.48,69
99789,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.47,70
99799,-11.50,-11.50,-11.50,-11.50,14.73,15.15,15.01,15.01,12.47,71
99809,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.38,72
99819,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.15,15.01,12.44,73
99829,-11.50,-11.50,-11.50,-11.50,14.87,15.15,15.01,15.15,12.33,74
99839,-11.50,-11.50,-11.50,-11.50,14.73,15.15,15.15,15.01,12.48,75
99849,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.01,15.01,12.42,76
99859,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.15,15.01,12.55,77
99869,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.01,12.57,78
99879,-11.50,-11.50,-11.50,-11.50,14.87,15.15,15.15,15.01,12.48,79
99889,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.01,15.01,12.50,80
99899,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.01,12.54,81
99909,-11.50,-11.50,-11.50,-11.50,14.73,15.15,15.15,15.01,12.39,82
99919,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.01,12.49,83
99929,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.15,15.01,12.43,84
99939,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,14.87,12.41,85
99949,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.01,15.01,12.51,86
99959,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.01,15.15,12.50,87
99969,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.01,12.52,88
99979,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.15,15.01,12.46,89
99989,-11.50,-11.50,-11.50,-11.50,14.73,15.43,15.15,15.01,12.48,90
99999,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.48,91
100009,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.15,15.01,12.37,92
100019,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.43,93
100029,-11.50,-11.50,-11.50,-11.50,14.87,15.43,15.15,15.15,12.44,94
100039,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.50,95
100049,-11.50,-11.50,-11.50,-11.50,14.73,15.29,15.01,15.15,12.50,96
100059,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.48,97
100069,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.56,98
100079,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.01,15.15,12.50,99
100089,-11.50,-11.50,-11.50,-11.50,14.87,15.29,15.15,15.15,12.54,0
100099,0.00,0.00,0.00,0.00,18.51,19.07,19.07,19.07,12.51,1
100109,0.00,0.00,0.00,0.00,10.38,10.66,10.80,10.66,13.09,2
100119,0.00,0.00,0.00,0.00,11.92,12.34,12.34,12.34,13.11,3
100129,0.00,0.00,0.00,0.00,10.10,10.24,10.24,10.24,13.12,4
100139,0.00,0.00,0.00,0.00,8.41,8.56,8.56,8.56,13.13,5
100149,0.00,0.00,0.00,0.00,7.01,7.01,6.73,7.01,13.13,6
100159,0.00,0.00,0.00,0.00,5.61,5.61,5.47,5.75,13.14,7
100169,0.00,0.00,0.00,0.00,4.63,4.49,4.35,4.35,13.14,8
100179,0.00,0.00,0.00,0.00,3.51,3.65,3.37,3.65,13.15,9
100189,0.00,0.00,0.00,0.00,2.95,2.66,2.66,2.80,13.15,10
100199,0.00,0.00,0.00,0.00,2.24,2.10,1.96,2.10,13.15,11
100209,0.00,0.00,0.00,0.00,1.68,1.68,1.54,1.68,13.15,12
100219,0.00,0.00,0.00,0.00,1.40,1.26,1.12,1.26,13.15,13
100229,0.00,0.00,0.00,0.00,0.98,0.84,0.84,0.98,13.16,14
100239,0.00,0.00,0.00,0.00,0.70,0.70,0.56,0.70,13.16,15
100249,0.00,0.00,0.00,0.00,0.42,0.42,0.42,0.42,13.16,16
100259,0.00,0.00,0.00,0.00,0.42,0.28,0.28,0.42,13.16,17
100269,0.00,0.00,0.00,0.00,0.14,0.28,-0.00,0.14,13.16,18
100279,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,0.14,13.16,19
100289,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,-0.00,13.16,20
100299,0.00,0.00,0.00,0.00,0.14,0.00,-0.14,-0.00,13.16,21
100309,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,-0.00,13.16,22
100319,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,23
100329,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,-0.00,13.17,24
100339,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,25
100349,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,26
100359,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,27
100369,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,28
100379,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,29
100389,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,30
100399,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,31
100409,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.17,32
100419,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,33
100429,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,34
100439,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,35
100449,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,36
100459,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,37
100469,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,38
100479,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,39
100489,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,40
100499,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,41
100509,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,42
100519,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,43
100529,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,44
100539,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,45
100549,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,46
100559,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,47
100569,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,48
100579,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,49
100589,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,50
100599,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,51
100609,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,52
100619,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,53
100629,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,54
100639,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,55
100649,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,56
100659,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,57
100669,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,58
100679,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,59
100689,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,60
100699,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,61
100709,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,62
100719,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,63
100729,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,64
100739,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,65
100749,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,66
100759,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,67
100769,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.18,68
100779,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,69
100789,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,70
100799,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,71
100809,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,72
100819,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,73
100829,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,74
100839,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,75
100849,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,76
100859,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,77
100869,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,78
100879,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,79
100889,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,80
100899,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,81
100909,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,82
100919,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,83
100929,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,84
100939,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,85
100949,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,86
100959,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,87
100969,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,88
100979,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,89
100989,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.20,90
100999,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,91
101009,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,92
101019,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,93
101029,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,94
101039,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.20,95
101049,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,96
101059,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,97
101069,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.20,98
101079,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.20,99
101089,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.19,0
101099,-12.00,-12.00,-12.00,-12.00,0.28,0.14,-0.00,-0.00,13.19,1
101109,-12.00,-12.00,-12.00,-12.00,0.28,0.14,-0.00,0.14,7.05,2
101119,-12.00,-12.00,-12.00,-12.00,1.96,1.68,0.98,1.26,7.60,3
101129,-12.00,-12.00,-12.00,-12.00,3.09,3.09,2.52,2.52,7.95,4
101139,-12.00,-12.00,-12.00,-12.00,3.93,3.93,3.51,3.79,8.38,5
101149,-12.00,-12.00,-12.00,-12.00,4.91,5.05,4.63,4.63,8.72,6
101159,-12.00,-12.00,-12.00,-12.00,5.61,5.75,5.75,5.61,8.96,7
101169,-12.00,-12.00,-12.00,-12.00,6.59,6.59,6.59,6.45,9.38,8
101179,-12.00,-12.00,-12.00,-12.00,7.15,7.43,7.29,7.29,9.45,9
101189,-12.00,-12.00,-12.00,-12.00,7.85,8.13,7.99,7.85,9.92,10
101199,-12.00,-12.00,-12.00,-12.00,8.41,8.70,8.56,8.70,9.90,11
101209,-12.00,-12.00,-12.00,-12.00,8.84,9.26,9.26,9.12,10.27,12
101219,-12.00,-12.00,-12.00,-12.00,9.54,9.82,9.82,9.54,10.36,13
101229,-12.00,-12.00,-12.00,-12.00,9.82,10.24,10.24,10.24,10.63,14
101239,-12.00,-12.00,-12.00,-12.00,10.24,10.66,10.66,10.52,10.67,15
101249,-12.00,-12.00,-12.00,-12.00,10.66,11.08,10.94,10.94,10.98,16
101259,-12.00,-12.00,-12.00,-12.00,11.08,11.36,11.50,11.36,10.97,17
101269,-12.00,-12.00,-12.00,-12.00,11.36,11.78,11.64,11.64,11.09,18
101279,-12.00,-12.00,-12.00,-12.00,11.64,12.06,12.06,11.92,11.04,19
101289,-12.00,-12.00,-12.00,-12.00,11.92,12.34,12.34,12.20,11.34,20
101299,-12.00,-12.00,-12.00,-12.00,12.20,12.48,12.62,12.48,11.30,21
101309,-12.00,-12.00,-12.00,-12.00,12.48,12.76,12.76,12.76,11.38,22
101319,-12.00,-12.00,-12.00,-12.00,12.62,13.04,13.04,12.90,11.46,23
101329,-12.00,-12.00,-12.00,-12.00,12.90,13.32,13.04,13.18,11.66,24
101339,-12.00,-12.00,-12.00,-12.00,12.90,13.46,13.46,13.18,11.66,25
101349,-12.00,-12.00,-12.00,-12.00,13.32,13.46,13.46,13.46,11.68,26
101359,-12.00,-12.00,-12.00,-12.00,13.32,13.74,13.74,13.60,11.86,27
101369,-12.00,-12.00,-12.00,-12.00,13.46,13.88,13.74,13.74,11.76,28
101379,-12.00,-12.00,-12.00,-12.00,13.60,14.02,14.03,13.88,11.82,29
101389,-12.00,-12.00,-12.00,-12.00,13.74,14.31,14.02,14.02,11.88,30
101399,-12.00,-12.00,-12.00,-12.00,13.88,14.31,14.17,14.03,11.85,31
101409,-12.00,-12.00,-12.00,-12.00,14.02,14.45,14.31,14.31,11.92,32
101419,-12.00,-12.00,-12.00,-12.00,14.03,14.45,14.45,14.31,12.06,33
101429,-12.00,-12.00,-12.00,-12.00,14.17,14.59,14.45,14.45,12.04,34
101439,-12.00,-12.00,-12.00,-12.00,14.17,14.73,14.59,14.59,12.04,35
101449,-12.00,-12.00,-12.00,-12.00,14.31,14.73,14.59,14.59,12.09,36
101459,-12.00,-12.00,-12.00,-12.00,14.45,14.87,14.73,14.59,12.07,37
101469,-12.00,-12.00,-12.00,-12.00,14.31,15.01,14.87,14.87,12.08,38
101479,-12.00,-12.00,-12.00,-12.00,14.59,14.87,14.87,14.87,12.01,39
101489,-12.00,-12.00,-12.00,-12.00,14.59,15.01,14.87,15.01,12.17,40
101499,-12.00,-12.00,-12.00,-12.00,14.59,15.15,15.01,15.01,12.17,41
101509,-12.00,-12.00,-12.00,-12.00,14.73,15.15,15.01,15.01,12.09,42
101519,-12.00,-12.00,-12.00,-12.00,14.73,15.15,15.01,15.15,12.20,43
101529,-12.00,-12.00,-12.00,-12.00,14.87,15.29,15.15,15.15,12.25,44
101539,-12.00,-12.00,-12.00,-12.00,14.87,15.29,15.15,15.29,12.24,45
101549,-12.00,-12.00,-12.00,-12.00,14.87,15.15,15.29,15.15,12.23,46
101559,-12.00,-12.00,-12.00,-12.00,14.87,15.43,15.15,15.43,12.31,47
101569,-12.00,-12.00,-12.00,-12.00,15.01,15.29,15.43,15.29,12.32,48
101579,-12.00,-12.00,-12.00,-12.00,15.01,15.29,15.43,15.29,12.34,49
101589,-12.00,-12.00,-12.00,-12.00,15.01,15.43,15.29,15.43,12.20,50
101599,-12.00,-12.00,-12.00,-12.00,15.15,15.43,15.43,15.43,12.37,51
101609,-12.00,-12.00,-12.00,-12.00,15.15,15.57,15.57,15.43,12.31,52
101619,-12.00,-12.00,-12.00,-12.00,15.01,15.43,15.43,15.43,12.32,53
101629,-12.00,-12.00,-12.00,-12.00,15.15,15.43,15.43,15.57,12.32,54
101639,-12.00,-12.00,-12.00,-12.00,15.29,15.57,15.57,15.43,12.41,55
101649,-12.00,-12.00,-12.00,-12.00,15.15,15.57,15.57,15.43,12.37,56
101659,-12.00,-12.00,-12.00,-12.00,15.15,15.57,15.57,15.57,12.33,57
101669,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.57,15.57,12.30,58
101679,-12.00,-12.00,-12.00,-12.00,15.29,15.57,15.71,15.57,12.39,59
101689,-12.00,-12.00,-12.00,-12.00,15.15,15.71,15.57,15.43,12.41,60
101699,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.57,15.57,12.45,61
101709,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.57,15.57,12.34,62
101719,-12.00,-12.00,-12.00,-12.00,15.43,15.71,15.71,15.57,12.41,63
101729,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.71,15.43,12.40,64
101739,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.71,15.57,12.32,65
101749,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.57,15.57,12.40,66
101759,-12.00,-12.00,-12.00,-12.00,15.43,15.71,15.85,15.43,12.44,67
101769,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.71,15.43,12.46,68
101779,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.43,12.43,69
101789,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.57,15.57,12.41,70
101799,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.43,12.45,71
101809,-12.00,-12.00,-12.00,-12.00,15.29,15.71,15.71,15.43,12.36,72
101819,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.57,12.33,73
101829,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.43,12.32,74
101839,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.71,15.57,12.40,75
101849,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.71,15.43,12.26,76
101859,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.57,12.33,77
101869,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.71,15.57,12.36,78
101879,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.57,12.43,79
101889,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.71,15.57,12.45,80
101899,-12.00,-12.00,-12.00,-12.00,15.29,15.85,15.71,15.57,12.47,81
101909,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.71,12.41,82
101919,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.57,12.34,83
101929,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.71,12.30,84
101939,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.57,12.39,85
101949,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.71,12.40,86
101959,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.57,12.41,87
101969,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.71,12.48,88
101979,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.71,12.48,89
101989,-12.00,-12.00,-12.00,-12.00,15.43,15.71,15.85,15.71,12.51,90
101999,-12.00,-12.00,-12.00,-12.00,15.43,15.99,15.85,15.71,12.52,91
102009,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.71,12.41,92
102019,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.71,15.85,12.36,93
102029,-12.00,-12.00,-12.00,-12.00,15.57,15.71,15.85,15.57,12.36,94
102039,-12.00,-12.00,-12.00,-12.00,15.43,15.99,15.85,15.71,12.46,95
102049,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.71,12.46,96
102059,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.85,12.38,97
102069,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.71,12.53,98
102079,-12.00,-12.00,-12.00,-12.00,15.57,15.99,15.71,15.71,12.48,99
102089,-12.00,-12.00,-12.00,-12.00,15.43,15.85,15.85,15.71,12.48,0
102099,0.00,0.00,0.00,0.00,19.35,19.92,19.78,19.78,12.42,1
102109,0.00,0.00,0.00,0.00,10.66,11.08,11.22,10.94,13.08,2
102119,0.00,0.00,0.00,0.00,12.48,12.76,12.90,12.90,13.10,3
102129,0.00,0.00,0.00,0.00,10.52,10.66,10.80,10.52,13.11,4
102139,0.00,0.00,0.00,0.00,8.84,9.12,8.84,8.84,13.12,5
102149,0.00,0.00,0.00,0.00,7.29,7.43,7.29,7.29,13.12,6
102159,0.00,0.00,0.00,0.00,6.03,5.89,5.75,5.89,13.12,7
102169,0.00,0.00,0.00,0.00,4.77,5.05,4.49,4.63,13.13,8
102179,0.00,0.00,0.00,0.00,3.93,3.93,3.65,3.65,13.13,9
102189,0.00,0.00,0.00,0.00,3.09,3.23,2.81,2.80,13.14,10
102199,0.00,0.00,0.00,0.00,2.38,2.52,2.10,2.24,13.14,11
102209,0.00,0.00,0.00,0.00,1.82,2.10,1.54,1.68,13.14,12
102219,0.00,0.00,0.00,0.00,1.40,1.54,1.26,1.26,13.14,13
102229,0.00,0.00,0.00,0.00,1.12,1.26,0.84,0.98,13.15,14
102239,0.00,0.00,0.00,0.00,0.84,0.98,0.70,0.70,13.15,15
102249,0.00,0.00,0.00,0.00,0.56,0.70,0.42,0.42,13.15,16
102259,0.00,0.00,0.00,0.00,0.42,0.42,0.28,0.28,13.15,17
102269,0.00,0.00,0.00,0.00,0.14,0.42,0.14,-0.00,13.15,18
102279,0.00,0.00,0.00,0.00,0.28,0.28,-0.14,-0.00,13.16,19
102289,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,-0.00,13.16,20
102299,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,-0.00,13.16,21
102309,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,13.16,22
102319,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,-0.00,13.16,23
102329,0.00,0.00,0.00,0.00,-0.00,-0.14,-0.14,-0.00,13.16,24
102339,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,25
102349,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,26
102359,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,27
102369,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,28
102379,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,29
102389,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,30
102399,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,31
102409,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,32
102419,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,33
102429,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,34
102439,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,35
102449,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,36
102459,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.16,37
102469,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,38
102479,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,39
102489,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,40
102499,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,41
102509,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,42
102519,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,43
102529,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,44
102539,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,45
102549,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,46
102559,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.17,47
102569,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,48
102579,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,49
102589,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,50
102599,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,51
102609,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,52
102619,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,53
102629,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,54
102639,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,55
102649,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,56
102659,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,57
102669,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,58
102679,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,59
102689,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,60
102699,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,61
102709,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,62
102719,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,63
102729,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,64
102739,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,65
102749,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,66
102759,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,67
102769,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,68
102779,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,69
102789,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,70
102799,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,71
102809,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,72
102819,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,73
102829,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,74
102839,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,75
102849,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,76
102859,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,77
102869,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,78
102879,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,79
102889,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.19,80
102899,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,81
102909,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,82
102919,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,83
102929,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,13.18,84
