Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
91709,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.24,12.38,62
91719,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.31,12.62,63
91729,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.24,12.54,64
91739,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.38,12.66,65
91749,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.24,12.48,66
91759,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.24,6.24,12.60,67
91769,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.31,12.49,68
91779,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.24,6.31,12.60,69
91789,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.31,12.45,70
91799,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.31,6.31,12.57,71
91809,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.31,12.46,72
91819,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.31,6.31,12.60,73
91829,-9.50,-9.50,-9.50,-9.50,6.24,6.17,6.24,6.31,12.49,74
91839,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.67,75
91849,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.31,6.31,12.32,76
91859,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.31,12.64,77
91869,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.38,12.44,78
91879,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.38,12.60,79
91889,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.24,6.31,12.35,80
91899,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.31,6.38,12.55,81
91909,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.24,6.38,12.37,82
91919,-9.50,-9.50,-9.50,-9.50,6.24,6.24,6.31,6.38,12.58,83
91929,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.31,6.38,12.42,84
91939,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.38,12.63,85
91949,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.32,86
91959,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.38,12.66,87
91969,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.47,88
91979,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.38,12.63,89
91989,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.44,90
91999,-9.50,-9.50,-9.50,-9.50,6.17,6.24,6.24,6.38,12.63,91
92009,-9.50,-9.50,-9.50,-9.50,6.24,6.38,6.31,6.45,12.40,92
92019,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.31,12.54,93
92029,-9.50,-9.50,-9.50,-9.50,6.17,6.31,6.31,6.45,12.43,94
92039,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.59,95
92049,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.50,96
92059,-9.50,-9.50,-9.50,-9.50,6.24,6.38,6.38,6.38,12.68,97
92069,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.38,12.33,98
92079,-9.50,-9.50,-9.50,-9.50,6.24,6.31,6.31,6.45,12.65,99
92089,-9.50,-9.50,-9.50,-9.50,6.24,6.38,6.38,6.38,12.41,0
92099,0.00,0.00,0.00,0.00,7.78,7.99,7.92,7.99,12.59,1
92109,0.00,0.00,0.00,0.00,4.35,4.42,4.49,4.49,13.05,2
92119,0.00,0.00,0.00,0.00,4.91,5.05,5.12,5.12,13.06,3
92129,0.00,0.00,0.00,0.00,4.14,4.14,4.21,4.21,13.07,4
92139,0.00,0.00,0.00,0.00,3.44,3.44,3.44,3.44,13.08,5
92149,0.00,0.00,0.00,0.00,2.80,2.80,2.73,2.80,13.08,6
92159,0.00,0.00,0.00,0.00,2.24,2.24,2.17,2.24,13.08,7
92169,0.00,0.00,0.00,0.00,1.75,1.75,1.68,1.68,13.09,8
92179,0.00,0.00,0.00,0.00,1.40,1.33,1.33,1.40,13.09,9
92189,0.00,0.00,0.00,0.00,1.05,1.12,0.98,1.05,13.10,10
92199,0.00,0.00,0.00,0.00,0.84,0.84,0.84,0.77,13.09,11
92209,0.00,0.00,0.00,0.00,0.70,0.63,0.56,0.56,13.10,12
92219,0.00,0.00,0.00,0.00,0.42,0.42,0.42,0.42,13.10,13
92229,0.00,0.00,0.00,0.00,0.35,0.35,0.28,0.35,13.10,14
92239,0.00,0.00,0.00,0.00,0.28,0.28,0.28,0.21,13.10,15
92249,0.00,0.00,0.00,0.00,0.14,0.14,0.07,0.14,13.10,16
92259,0.00,0.00,0.00,0.00,0.14,0.07,0.07,0.07,13.11,17
92269,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.00,13.11,18
92279,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,13.11,19
92289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,20
92299,0.00,0.00,0.00,0.00,-0.07,0.00,-0.07,0.00,13.11,21
92309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,13.11,22
92319,0.00,0.00,0.00,0.00,0.00,-0.07,-0.07,0.00,13.11,23
92329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,13.11,24
92339,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,13.11,25
92349,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,13.11,26
92359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,27
92369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,28
92379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,29
92389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,30
92399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,31
92409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,32
92419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,33
92429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,34
92439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,35
92449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,36
92459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,37
92469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,38
92479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,39
92489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,40
92499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,41
92509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,42
92519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,43
92529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,44
92539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,45
92549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,46
92559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,47
92569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,48
92579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,49
92589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,50
92599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,51
92609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,52
92619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,53
92629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,54
92639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,55
92649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,56
92659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,57
92669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,58
92679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,59
92689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,60
92699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,61
92709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,62
92719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,63
92729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,64
92739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,65
92749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,66
92759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,67
92769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,68
92779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,69
92789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,70
92799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,71
92809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,72
92819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,73
92829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,74
92839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,75
92849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,76
92859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,77
92869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,78
92879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,79
92889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,80
92899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,81
92909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,82
92919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,83
92929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,84
92939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,85
92949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,86
92959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,87
92969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,88
92979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,89
92989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,90
92999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,91
93009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,92
93019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,93
93029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,94
93039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,95
93049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,96
93059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,97
93069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,98
93079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,99
93089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,0
93099,-10.00,-10.00,-10.00,-10.00,0.07,0.00,0.00,0.00,13.14,1
93109,-10.00,-10.00,-10.00,-10.00,0.14,0.14,0.00,0.07,8.70,2
93119,-10.00,-10.00,-10.00,-10.00,0.91,0.77,0.42,0.63,8.80,3
93129,-10.00,-10.00,-10.00,-10.00,1.40,1.47,1.19,1.26,9.21,4
93139,-10.00,-10.00,-10.00,-10.00,1.89,1.89,1.68,1.68,9.49,5
93149,-10.00,-10.00,-10.00,-10.00,2.24,2.31,2.17,2.17,9.15,6
93159,-10.00,-10.00,-10.00,-10.00,2.66,2.66,2.66,2.59,9.72,7
93169,-10.00,-10.00,-10.00,-10.00,3.02,3.09,3.02,3.02,9.84,8
93179,-10.00,-10.00,-10.00,-10.00,3.30,3.37,3.37,3.30,10.27,9
93189,-10.00,-10.00,-10.00,-10.00,3.65,3.65,3.65,3.58,10.60,10
93199,-10.00,-10.00,-10.00,-10.00,3.86,3.93,4.00,3.93,10.92,11
93209,-10.00,-10.00,-10.00,-10.00,4.07,4.14,4.21,4.14,11.16,12
93219,-10.00,-10.00,-10.00,-10.00,4.28,4.42,4.42,4.35,11.07,13
93229,-10.00,-10.00,-10.00,-10.00,4.49,4.56,4.63,4.56,11.45,14
93239,-10.00,-10.00,-10.00,-10.00,4.70,4.77,4.77,4.70,11.41,15
93249,-10.00,-10.00,-10.00,-10.00,4.84,4.91,4.98,4.91,11.21,16
93259,-10.00,-10.00,-10.00,-10.00,4.98,5.05,5.05,5.05,11.46,17
93269,-10.00,-10.00,-10.00,-10.00,5.12,5.19,5.26,5.19,11.43,18
93279,-10.00,-10.00,-10.00,-10.00,5.19,5.33,5.33,5.26,11.63,19
93289,-10.00,-10.00,-10.00,-10.00,5.40,5.40,5.47,5.40,11.66,20
93299,-10.00,-10.00,-10.00,-10.00,5.40,5.54,5.61,5.54,11.95,21
93309,-10.00,-10.00,-10.00,-10.00,5.54,5.61,5.61,5.61,11.95,22
93319,-10.00,-10.00,-10.00,-10.00,5.61,5.68,5.75,5.75,11.84,23
93329,-10.00,-10.00,-10.00,-10.00,5.75,5.68,5.82,5.75,12.12,24
93339,-10.00,-10.00,-10.00,-10.00,5.75,5.82,5.89,5.89,11.97,25
93349,-10.00,-10.00,-10.00,-10.00,5.82,5.96,5.89,5.96,11.93,26
93359,-10.00,-10.00,-10.00,-10.00,5.89,5.89,6.03,5.96,12.06,27
93369,-10.00,-10.00,-10.00,-10.00,5.96,6.03,6.03,6.10,12.03,28
93379,-10.00,-10.00,-10.00,-10.00,5.96,6.03,6.10,6.10,12.07,29
93389,-10.00,-10.00,-10.00,-10.00,6.03,6.10,6.17,6.17,12.17,30
93399,-10.00,-10.00,-10.00,-10.00,6.10,6.10,6.10,6.17,12.32,31
93409,-10.00,-10.00,-10.00,-10.00,6.10,6.17,6.24,6.31,12.25,32
93419,-10.00,-10.00,-10.00,-10.00,6.10,6.24,6.24,6.24,12.24,33
93429,-10.00,-10.00,-10.00,-10.00,6.24,6.24,6.24,6.38,12.34,34
93439,-10.00,-10.00,-10.00,-10.00,6.17,6.24,6.31,6.31,12.27,35
93449,-10.00,-10.00,-10.00,-10.00,6.24,6.31,6.31,6.45,12.22,36
93459,-10.00,-10.00,-10.00,-10.00,6.24,6.31,6.38,6.38,12.31,37
93469,-10.00,-10.00,-10.00,-10.00,6.24,6.31,6.31,6.45,12.18,38
93479,-10.00,-10.00,-10.00,-10.00,6.24,6.45,6.45,6.52,12.26,39
93489,-10.00,-10.00,-10.00,-10.00,6.31,6.38,6.38,6.45,12.37,40
93499,-10.00,-10.00,-10.00,-10.00,6.31,6.45,6.45,6.59,12.50,41
93509,-10.00,-10.00,-10.00,-10.00,6.38,6.38,6.45,6.45,12.44,42
93519,-10.00,-10.00,-10.00,-10.00,6.31,6.45,6.45,6.59,12.45,43
93529,-10.00,-10.00,-10.00,-10.00,6.38,6.52,6.45,6.52,12.38,44
93539,-10.00,-10.00,-10.00,-10.00,6.38,6.45,6.52,6.59,12.38,45
93549,-10.00,-10.00,-10.00,-10.00,6.38,6.52,6.52,6.66,12.30,46
93559,-10.00,-10.00,-10.00,-10.00,6.45,6.52,6.52,6.59,12.28,47
93569,-10.00,-10.00,-10.00,-10.00,6.45,6.52,6.52,6.59,12.38,48
93579,-10.00,-10.00,-10.00,-10.00,6.38,6.52,6.52,6.66,12.40,49
93589,-10.00,-10.00,-10.00,-10.00,6.45,6.52,6.52,6.59,12.31,50
93599,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.66,12.50,51
93609,-10.00,-10.00,-10.00,-10.00,6.45,6.59,6.52,6.66,12.41,52
93619,-10.00,-10.00,-10.00,-10.00,6.45,6.52,6.59,6.59,12.50,53
93629,-10.00,-10.00,-10.00,-10.00,6.45,6.59,6.59,6.73,12.48,54
93639,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.42,55
93649,-10.00,-10.00,-10.00,-10.00,6.45,6.66,6.59,6.66,12.42,56
93659,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.47,57
93669,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.66,12.31,58
93679,-10.00,-10.00,-10.00,-10.00,6.45,6.66,6.66,6.66,12.46,59
93689,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.38,60
93699,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.59,12.56,61
93709,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.34,62
93719,-10.00,-10.00,-10.00,-10.00,6.45,6.66,6.59,6.66,12.59,63
93729,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.59,12.40,64
93739,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.59,12.56,65
93749,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.59,12.38,66
93759,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.52,67
93769,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.33,68
93779,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.59,12.44,69
93789,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.47,70
93799,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.55,71
93809,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.59,12.44,72
93819,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.66,12.58,73
93829,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.41,74
93839,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.59,6.59,12.54,75
93849,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.51,76
93859,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.66,6.66,12.53,77
93869,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.42,78
93879,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.66,6.73,12.56,79
93889,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.34,80
93899,-10.00,-10.00,-10.00,-10.00,6.59,6.66,6.59,6.66,12.58,81
93909,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.37,82
93919,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.73,12.61,83
93929,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.43,84
93939,-10.00,-10.00,-10.00,-10.00,6.59,6.59,6.66,6.73,12.64,85
93949,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.32,86
93959,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.73,12.64,87
93969,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.30,88
93979,-10.00,-10.00,-10.00,-10.00,6.59,6.66,6.66,6.73,12.53,89
93989,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.59,6.66,12.32,90
93999,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.80,12.52,91
94009,-10.00,-10.00,-10.00,-10.00,6.59,6.73,6.59,6.66,12.33,92
94019,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.73,12.59,93
94029,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.66,6.66,12.42,94
94039,-10.00,-10.00,-10.00,-10.00,6.59,6.66,6.59,6.73,12.56,95
94049,-10.00,-10.00,-10.00,-10.00,6.59,6.73,6.66,6.73,12.48,96
94059,-10.00,-10.00,-10.00,-10.00,6.52,6.59,6.66,6.73,12.54,97
94069,-10.00,-10.00,-10.00,-10.00,6.59,6.73,6.59,6.73,12.45,98
94079,-10.00,-10.00,-10.00,-10.00,6.52,6.66,6.73,6.73,12.54,99
94089,-10.00,-10.00,-10.00,-10.00,6.59,6.66,6.59,6.66,12.35,0
94099,0.00,0.00,0.00,0.00,8.13,8.42,8.34,8.42,12.56,1
94109,0.00,0.00,0.00,0.00,4.56,4.70,4.77,4.70,13.04,2
94119,0.00,0.00,0.00,0.00,5.19,5.33,5.40,5.40,13.06,3
94129,0.00,0.00,0.00,0.00,4.42,4.42,4.49,4.49,13.07,4
94139,0.00,0.00,0.00,0.00,3.58,3.72,3.65,3.65,13.07,5
94149,0.00,0.00,0.00,0.00,2.95,2.95,3.02,2.95,13.08,6
94159,0.00,0.00,0.00,0.00,2.38,2.38,2.31,2.38,13.07,7
94169,0.00,0.00,0.00,0.00,1.96,1.89,1.89,1.82,13.08,8
94179,0.00,0.00,0.00,0.00,1.47,1.47,1.40,1.47,13.08,9
94189,0.00,0.00,0.00,0.00,1.19,1.19,1.12,1.12,13.09,10
94199,0.00,0.00,0.00,0.00,0.91,0.91,0.91,0.84,13.09,11
94209,0.00,0.00,0.00,0.00,0.70,0.70,0.63,0.63,13.10,12
94219,0.00,0.00,0.00,0.00,0.49,0.49,0.49,0.49,13.10,13
94229,0.00,0.00,0.00,0.00,0.42,0.42,0.35,0.35,13.10,14
94239,0.00,0.00,0.00,0.00,0.28,0.28,0.21,0.21,13.10,15
94249,0.00,0.00,0.00,0.00,0.21,0.21,0.14,0.14,13.10,16
94259,0.00,0.00,0.00,0.00,0.14,0.07,0.14,0.14,13.10,17
94269,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,13.10,18
94279,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,13.10,19
94289,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,13.10,20
94299,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,13.10,21
94309,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,0.00,13.10,22
94319,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,13.10,23
94329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,24
94339,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,0.00,13.11,25
94349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,26
94359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,27
94369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,28
94379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,29
94389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,30
94399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,31
94409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,32
94419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,33
94429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,34
94439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,35
94449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,36
94459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,37
94469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,38
94479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,39
94489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,40
94499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,41
94509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,42
94519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,43
94529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,44
94539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,45
94549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,46
94559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,47
94569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,48
94579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,49
94589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,50
94599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,51
94609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,52
94619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,53
94629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,54
94639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,55
94649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,56
94659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,57
94669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,58
94679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,59
94689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,60
94699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,61
94709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,62
94719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,63
94729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,64
94739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,65
94749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,66
94759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,67
94769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,68
94779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,69
94789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,70
94799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,71
94809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,72
94819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,73
94829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,74
94839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,75
94849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,76
94859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,77
94869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,78
94879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,79
94889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,80
94899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,81
94909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,82
94919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,83
94929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,84
94939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,85
94949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,86
94959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,87
